image_path,count,split
data\public\pills-detection-dataset\images\train\Negatives_Screenshot 2026-01-16 000334.jpg,0,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0002.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0003.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0004.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0005.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0006.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0007.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0008.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0010.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0011.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0012.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0013.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0014.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0015.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0016.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0018.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0019.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0020.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0021.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0022.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0023.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0024.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0026.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0027.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0028.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0029.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0030.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0031.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0032.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0034.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0035.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0036.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0037.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0038.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0039.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0040.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0042.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0043.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0044.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0045.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0046.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0047.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0048.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0050.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0051.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0052.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0053.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0054.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0055.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0056.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0058.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0059.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0060.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0061.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0062.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0063.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0064.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0066.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0067.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0068.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_A_0069.jpg,128,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0001.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0002.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0003.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0005.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0006.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0007.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0008.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0009.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0010.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0011.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0013.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0014.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0015.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0016.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0017.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0018.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0019.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0021.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0022.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0023.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0024.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0025.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0026.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0027.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0029.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0030.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0031.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0032.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0033.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0034.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0035.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0037.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0038.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0039.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0040.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0041.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0042.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0043.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0045.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0046.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0047.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0048.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0049.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0050.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0051.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0053.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0054.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0055.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0056.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0057.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0058.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0059.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0061.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0062.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0063.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0064.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0065.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0066.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0067.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0069.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0070.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0071.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0072.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0073.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0074.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0075.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0077.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0078.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0079.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0080.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0081.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0082.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0083.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0085.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0086.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0087.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0088.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0089.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0090.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0091.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0093.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0094.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0095.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0096.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0097.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0098.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0099.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0101.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0102.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0103.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0104.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0105.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0106.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0107.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0109.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0110.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0111.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0112.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0113.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0114.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0115.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0117.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0118.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0119.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0120.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0121.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0122.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0123.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0125.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0126.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0127.jpg,18,train
data\public\pills-detection-dataset\images\train\NIH-Pill-rximage_m_0128.jpg,18,train
